=1	=1	=1	=1
4	0	1	mêmes
8	0	0	R
16	1	0	Pas
48	0	0	l'temps
16	0	0	pour
16	0	0	les
80	0	0	re-
56	0	0	-grets
=38	=38	=38	=38
1	0	0	R
=39	=39	=39	=39
1	0	0	R
=40	=40	=40	=40
1	0	0	R
=41	=41	=41	=41
1	0	0	R
=42	=42	=42	=42
1	0	0	R
=43	=43	=43	=43
1	0	0	R
=44	=44	=44	=44
1	0	0	R
=45	=45	=45	=45
2	0	0	R
4	0	0	R
8	0	0	R
*>Verse2	*>Verse2	*>Verse2	*>Verse2
16	1	0	On
=46	=46	=46	=46
16	0	0	dit
16	0	0	qu'la
16	0	0	vie
16	0	0	des
8	0	0	jeunes
16	0	0	de
16	0	0	la
16	0	0	rue
32	0	0	est
8	0	0	tri-
16	0	0	-ste
32	0	0	mais
16	0	0	qui
16	0	0	tu
=47	=47	=47	=47
16	0	0	R
40	0	1	blames?
64	1	0	J'ai
16	0	0	pas
16	0	0	b'soin
64	0	0	d'tes
16	0	1	larmes
16	0	0	où
32	0	0	est
32	0	0	le
16	0	1	drame?
8	0	0	R
=48	=48	=48	=48
16	0	0	R
32	1	0	De-
16	0	0	-puis
16	0	0	l'C
16	0	1	P
16	0	0	les
80	0	0	billes
16	0	0	j'sais
16	0	0	que
16	0	0	c'est
32	0	0	ni-
16	0	1	-qué
16	1	0	Donc
16	0	0	j'fais
16	0	0	mon
=49	=49	=49	=49
32	0	0	R
16	0	0	bi-
24	0	1	-llet
32	0	0	si
8	0	0	j'dois
64	0	0	t'bri-
16	0	0	-ser
8	0	0	pour
16	0	0	bri-
8	0	1	-ller
16	1	1	Hors
=50	=50	=50	=50
8	0	0	de
16	0	0	por-
48	0	1	-tée
8	0	1	mort
48	0	0	de
8	0	0	rire
16	0	0	sans
16	0	0	re-
8	0	1	-mords
16	1	0	Quand
16	0	0	j'é-
=51	=51	=51	=51
8	0	0	-coute
16	0	0	les
16	0	0	me-
8	0	0	-naces
16	0	0	de
32	0	1	mort
16	0	0	des
8	0	0	force
16	0	0	de
32	0	0	l'ordre
8	0	0	R
=52	=52	=52	=52
16	0	0	R
16	1	0	T'é-
16	0	0	-coutes
64	0	0	du
16	0	0	R
16	0	0	A
32	0	1	P
16	0	0	R
16	0	0	R
16	1	0	Des
16	0	0	mecs
64	0	0	qu'en
32	0	0	ont
16	0	0	rien
16	0	0	à
32	0	0	pé-
=53	=53	=53	=53
32	0	0	R
8	0	1	-ter
64	2	0	à
16	0	0	tout
16	0	0	ni-
16	0	1	-quer
64	0	0	j'viens
16	0	0	m'a-
16	0	0	-pprê-
48	0	1	-ter
8	1	0	Me-
48	0	1	-ttez
=54	=54	=54	=54
16	0	0	R
32	0	0	les
16	0	0	femmes
32	0	0	et
16	0	0	les
16	0	0	en-
16	0	0	-fants
64	0	0	à
16	0	0	l'a-
8	0	1	-bri
8	0	0	R
16	1	0	Y'a
16	0	0	nos
=55	=55	=55	=55
8	0	0	reufs
32	0	0	prêts
32	0	0	à
16	0	0	a-
16	0	0	-gir
16	0	0	a-
16	0	0	-vec
16	0	0	ma-
16	0	0	-gie
32	0	0	qu'a-
16	0	0	-ttendent
32	0	0	à
8	0	0	la
16	0	1	grille
16	1	0	Mauvais
=56	=56	=56	=56
32	0	0	re-
16	0	0	-gard
16	0	0	puis
32	0	0	coups
16	0	1	durs
8	0	0	R
32	0	0	R
16	0	0	hé-
16	0	0	-ma-
16	0	0	-tomes
64	0	0	et
16	0	0	points
8	0	0	d'su-
=57	=57	=57	=57
8	0	1	-tures
16	1	0	Bro-
32	0	0	-lic
32	0	0	à
16	0	0	la
16	0	0	cein-
16	0	1	-ture
64	0	0	et
32	0	0	plus
16	0	0	lourd
16	0	0	dans
16	0	0	le
8	0	0	coffre
32	0	0	de
16	0	0	la
32	0	0	tire
=58	=58	=58	=58
16	0	0	R
32	1	0	Les
16	0	0	cer-
16	0	0	-veaux
8	0	0	sa-
16	0	1	-turent
32	0	0	par
48	0	0	manque
16	0	0	d'a-
16	0	0	-mour
32	0	0	et
48	0	0	d'air
=59	=59	=59	=59
8	0	1	pur
32	1	0	Tout
16	0	0	comme
64	0	0	nos
16	0	0	chiens
16	0	0	on
16	0	0	a
32	0	0	be-
8	0	0	-soin
8	0	0	d'ver-
4	0	1	-dure
=60	=60	=60	=60
16	0	0	R
32	1	0	Mais
16	0	0	on
16	0	0	est
16	0	0	des
16	0	0	hommes
8	0	0	R
16	0	0	R
32	0	0	donc
16	0	0	on
16	0	0	en-
32	0	1	-dure
8	0	0	R
32	0	0	R
32	1	0	Ré-
16	0	0	-duits
=61	=61	=61	=61
16	0	0	dans
16	0	0	des
8	0	0	zones
16	0	0	qua-
16	0	0	-tre
16	0	0	vingt
32	0	0	dou-
64	0	0	-ze
8	0	0	Hauts
80	0	0	d'Seine
16	0	0	gé-
16	0	0	-o-
48	0	0	-gra-
