=1	=1	=1	=1
2	0	1	-lingue
4	0	0	R
4	1	0	Et
20	0	0	faire
32	0	0	a-
20	0	0	-tten-
16	0	0	-tion
=69	=69	=69	=69
4	0	0	R
12	0	0	quand
12	0	0	on
4	0	0	marche
12	0	0	sur
4	0	0	des
=70	=70	=70	=70
8	0	0	R
16	0	1	s'ringues
20	1	0	Se
16	0	0	mé-
16	0	0	-fier
20	0	0	des
=71	=71	=71	=71
2	0	1	dingues
8	0	0	R
20	0	0	qui
4	0	0	so-
16	0	0	-rtent
20	0	0	leurs
=72	=72	=72	=72
8	0	0	R
16	0	1	flingues
4	0	0	R
2	0	0	R
4	0	0	R
12	1	0	Dans
4	0	0	ma
=73	=73	=73	=73
2	0	0	rue
4	0	0	R
4	1	0	Les
4	0	0	pé-
4	0	0	-ri-
4	0	0	-pa-
4	0	0	-thé-
=74	=74	=74	=74
2	0	0	-ti-
2	0	0	-ciennes
2	0	1	craquent
4	0	0	pour
4	0	0	du
=75	=75	=75	=75
2	0	1	crack
4	0	0	R
4	1	0	Les
4	0	0	pom-
4	0	0	-piers
4	0	0	les
4	0	0	ré-
=76	=76	=76	=76
4	0	0	-veillent
12	0	0	en
20	0	0	leur
16	0	0	me-
16	0	0	-ttant
20	0	0	des
=77	=77	=77	=77
2	0	1	claques
4	0	0	R
4	1	0	Per-
4	0	0	-sonne
4	0	0	ne
4	0	0	veut
4	0	0	ten-
=78	=78	=78	=78
2	0	0	-ter
2	0	0	R
4	0	0	le
12	0	1	bouche
4	0	0	à
=79	=79	=79	=79
2	0	1	bouche
4	0	0	R
4	1	0	Les
20	0	0	clo-
32	0	0	-dos
20	0	0	s'é-
16	0	0	-chappent
=80	=80	=80	=80
4	0	0	R
16	0	0	pour
20	0	0	ne
4	0	0	pas
12	0	0	prendre
4	0	0	de
=81	=81	=81	=81
2	0	1	douche
2	0	0	R
4	0	0	R
8	1	0	Dans
4	0	0	ma
=82	=82	=82	=82
2	0	0	rue
4	0	0	R
20	1	0	Le
16	0	0	ven-
16	0	0	-deur
20	0	0	de
=83	=83	=83	=83
16	0	0	grec
32	0	0	veut
20	0	0	nous
20	0	0	em-
16	0	0	-poi-
20	0	0	-so-
=84	=84	=84	=84
2	0	1	-nner
4	0	0	R
20	1	0	Sa
16	0	0	viande
16	0	0	est
20	0	0	bi-
=85	=85	=85	=85
20	0	0	-zarre
32	0	0	son
12	0	0	huile
20	0	0	est
32	0	0	pé-
12	0	0	-ri-
=86	=86	=86	=86
2	0	1	-mée
4	0	0	R
4	1	0	Comme
4	0	0	moi
16	0	0	l'é-
20	0	0	-pi-
=87	=87	=87	=87
20	0	1	-cier
32	0	0	fait
12	0	0	ses
20	0	0	courses
32	0	0	à
