**recip	**break	**rhyme	**lyrics
=9	=9	=9	=9
8	4	.	J'veux
16	.	A	m'a-
16	.	A	-ssu-
=64	=64	=64	=64
8.	.	A	-rer
16	.	.	que
8	.	.	tout
16	.	.	c'que
16	.	.	j'ba-
8	.	.	-lance
16.	.	.	soit
16	.	.	a-
16.	.	A	-pprou-
8	.	A	-vé
=65	=65	=65	=65
16	.	.	.
16	4	.	Meme
16	.	.	si
16	.	.	j'ai
16	.	.	rien
16	.	.	à
16	.	A	prou-
8	.	A	-ver
16	.	.	j'veux
16	.	.	que
16	.	.	tous
16	.	.	mes
16	.	.	potes
16	.	.	puissent
16	.	.	s'y
=66	=66	=66	=66
16.	.	A	r'trou-
32	.	A	-ver
8	.	.	.
16	4	.	J'veux
16	.	.	pou-
16	.	.	-voir
16	.	.	les
8	.	.	gar-
16	.	A	-der
8	.	.	près
16	.	A	d'moi
16	.	.	les
16	.	.	r'gar-
=67	=67	=67	=67
16	.	.	.
16	.	A	-der
16	.	.	douze
8	.	A	moi
16	.	A	par
8	.	A	an
16	4	.	Comme
16	.	.	l'ont
16	.	.	fait
16	.	.	mes
16.	.	A	pa-
16.	.	A	-rents
16	.	.	pour
=68	=68	=68	=68
8	.	.	moi
8	.	.	parce
16	.	.	qu'a-
16.	.	.	-près
16	.	.	c'est
16.	.	.	trop
8	.	A	tard
16	4	.	Faut
16.	.	.	pas
32	.	.	com-
16.	.	.	-prendre
32	.	.	qu'on
=69	=69	=69	=69
16	.	.	les
16	.	.	ai-
16	.	.	-mait
16	.	.	une
16	.	.	fois
16	.	.	qu'ils
16	.	.	sont
16	.	.	tis-
8	.	A	-par
16.	4	.	Ou
16	.	.	bien
16.	.	.	c'est
16	.	.	qu'tas
16	.	.	en-
=70	=70	=70	=70
8	.	.	-vie
16	.	.	d'pleu-
16	.	.	-rer
4	.	.	.
16.	.	.	ou
16	.	.	plu-
16	.	.	-tot
16	.	.	qu'tu
8	.	.	sais
16	.	A	pas
32	.	.	tu
=71	=71	=71	=71
8	.	.	sais
16.	.	A	pas
32	4	.	Mais
16	.	.	dans
32	.	A	c'cas
16.	.	.	j'peux
16	.	.	rien
8	.	.	pour
8	.	A	toi
16.	.	.	j'ai
16.	.	.	pas
16	.	.	la
=72	=72	=72	=72
16.	.	.	clé
16	.	.	du
16	.	A	bon-
8	.	A	-heur
32	4	.	J'ai
8	.	.	meme
32	.	.	ja-
16.	.	.	-mais
32	.	.	é-
16	.	.	-té
32	.	.	à
16	.	.	la
16	.	A	hau-
8	.	A	-teur
=73	=73	=73	=73
16	.	.	.
16	.	.	pour
16	.	.	c'genre
16	.	.	de
8	.	.	truc
16	4	.	Mais
16	.	.	auj-
16	.	.	-our-
16	.	.	-d'hui
16	.	.	j'ai
8	.	A	peur
16	.	.	car
16	.	.	l'hor-
16	.	.	-loge
=74	=74	=74	=74
16	.	.	.
16	.	.	a
16	.	.	tour-
16	.	.	-né
4	.	.	.
2	.	.	.
