**recip	**break	**rhyme	**lyrics
=1	=1	=1	=1
16	.	.	j'm'i-
8	.	A	-mmisce
4	.	.	.
=50	=50	=50	=50
=51	=51	=51	=51
=52	=52	=52	=52
=53	=53	=53	=53
=54	=54	=54	=54
=55	=55	=55	=55
=56	=56	=56	=56
=57	=57	=57	=57
2	.	.	.
4	.	.	.
16	.	.	.
*>Verse3	*>Verse3	*>Verse3	*>Verse3
16	4	.	Que
16.	.	.	vou-
32	.	.	-lais-
=58	=58	=58	=58
16.	.	.	.
16.	.	A	
16	.	.	que
16.	.	.	ton
16.	.	.	fils
16.	.	.	a-
16.	.	.	-prenne
16	.	.	dans
16	.	.	la
16.	.	A	rue?
16.	4	.	Quelles
16	.	.	ver-
=59	=59	=59	=59
32	.	.	.
16.	.	A	-tus
16	.	.	croy-
16	.	.	-ais-
16	.	A	tu
16	.	.	qu'on
16	.	.	y
16	.	.	en-
8	.	.	-seigne?
16	4	.	Mais
16	.	.	t'as
16.	.	A	pas
16	.	A	vu
16.	.	.	c'mment
=60	=60	=60	=60
8	.	A	ca
8	.	A	pue
16	.	.	de-
8	.	A	-hors
16	4	.	Mais
16	.	.	co-
16	.	.	-mment
16.	.	.	ca
16.	.	.	sent
16	.	.	la
8	.	A	mort?
=61	=61	=61	=61
16	.	.	.
16	4	.	Quand
8	.	.	tu
16	.	.	res-
8	.	.	-pires
16	.	.	ca
16	.	.	mec
16	.	.	t'es
16	.	.	co-
16	.	.	-mme
8.	.	A	mort-
16	.	A	né
=62	=62	=62	=62
16	.	.	.
16	4	.	Tu
16	.	.	fi-
16	.	.	-nis
8	.	A	bor-
16	.	A	-né
16	.	.	à
16	.	.	force
16	.	.	de
16	.	.	tour-
16	.	A	-né
8	.	.	.
16	.	.	en
16	.	A	rond
=63	=63	=63	=63
16.	.	.	.
8	4	.	Ton
16	.	A	cer-
16	.	A	-veau
16	.	.	te
16	.	.	fait
32	.	A	dé-
8	.	A	-faut
16.	.	.	pui'fait
16	.	.	des
8	.	A	bonds
16	4	.	Et
32	.	.	c'est
=64	=64	=64	=64
16	.	.	vrai-
16	.	.	-ment
16	.	.	pas
8.	.	A	bon
16.	.	.	quand
16	.	.	t'en
16	.	.	perds
32	.	.	le
8	.	A	con-
8	.	A	-trole
16.	4	.	Quand
32	.	.	pour
=65	=65	=65	=65
16.	.	.	.
16	.	.	les
16	.	.	yeus
16	.	.	des
16.	.	.	au-
16	.	.	-tres
16	.	.	tu
16.	.	.	joues
16	.	.	de
16	.	.	mieux
16	.	.	en
16.	.	.	mieux
16	.	A	ton
16	.	A	rôle
=66	=66	=66	=66
16.	.	.	.
32	4	A	Ton
16.	.	A	rôle
32	.	.	de
16.	.	.	caille-
8	.	A	-ra
16.	.	.	ju-
16	.	.	-ste
8	.	.	pour
16	.	.	ne
8	.	A	pas
16	4	.	Qu'on
=67	=67	=67	=67
16.	.	.	te
16	.	.	dise
16	.	.	Voi-
16.	.	A	-la
16	.	.	tu
16	.	.	fais
16	.	.	plus
16	.	.	par-
16.	.	.	-tie
16.	.	.	d'la
16.	.	.	mi-
16	.	A	-fa
16.	.	.	d'en
=68	=68	=68	=68
8.	.	A	bas
16	4	.	C'est
8.	.	.	dingue
16	.	.	mais
16.	.	.	c'est
16.	.	A	comme
16	.	A	ca
8	.	.	.
8	4	.	Sache
=69	=69	=69	=69
16	.	.	qu'i-
16	.	.	-ci-
16.	.	A	bas
16.	.	.	plus
16	.	.	qu'a-
16	.	.	-illeurs
32	.	.	la
16.	.	.	sur-
16	.	.	-vie
16.	.	.	est
16	.	.	un
8.	.	A	com-
32	.	A	-bat
=70	=70	=70	=70
8	4	.	A
16.	.	.	base
16	.	.	de
16.	.	A	coups
16.	.	A	bas
16.	.	.	de
8	.	.	coups
16	.	.	de
16	.	A	ton-
8	.	A	-ba
16	4	.	D'es-
=71	=71	=71	=71
16	.	.	.
8	.	.	-quives
16	.	.	des
16	.	.	"""shta-"
16	.	.	"pow!"""
8	.	.	.
16	.	.	de
16	.	.	pu-
16	.	.	-tains
16	.	.	de
16	.	A	ston-
16	.	A	-ba
16	4	.	Laisse
16	.	.	pas
=72	=72	=72	=72
16	.	.	trai-
16.	.	.	-ner
16	.	.	ton
32	.	A	fils
8	.	.	.
16	.	.	Si
16	.	.	tu
16.	.	.	veux
16.	.	.	pas
16.	.	.	qu'il
8	.	A	glisse
16	4	.	Qu'il
32	.	.	te
=73	=73	=73	=73
16	.	.	ra-
16	.	.	-mène
16	.	.	du
8	.	A	vice
16	4	.	Non
16	.	.	laisse
16	.	.	pas
16	.	.	trai-
16	.	.	-ner
16.	.	.	ton
32	.	A	fils
4	.	.	.
